"AGEP","COW","JWMNP","LANX","MAR","SEX","WKHP","DIS","PERNP","Hispanic","Stem","Education","Region","CIT2","RAC"
60,6,146,2,1,1,51,2,100000,0,"NoDeg",12,"Madison and Dane County",1,1
47,1,5,2,1,2,40,2,25000,0,"NoDeg",12,"West Central Wisconsin",1,1
62,1,25,2,1,2,40,2,25000,0,"NoDeg",12,"Central Wisconsin ",1,1
36,1,45,2,1,2,40,2,42000,0,"NoDeg",14,"West Central Wisconsin",1,1
57,1,30,2,1,2,40,2,32000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
38,1,10,2,5,2,37,2,18700,0,"NoDeg",13,"Milwaukee City",1,2
41,5,15,2,1,1,45,2,48000,0,"NoDeg",13,"Central Wisconsin ",1,1
61,1,60,2,5,1,30,2,44100,0,"NoDeg",14,"Milwaukee City",1,2
55,7,30,2,1,1,40,2,200000,0,"Yes",16,"Southeast Wisconsin ",1,1
28,1,146,2,3,1,38,2,40000,0,"NoDeg",13,"Southeast Wisconsin ",1,1
40,1,25,2,1,1,50,2,110000,0,"Yes",18,"West Central Wisconsin",1,1
51,1,45,2,1,2,40,2,72000,0,"Yes",16,"Waukesha County",1,1
32,2,20,2,1,2,40,2,31500,0,"No",16,"Southeast Wisconsin ",1,1
42,1,10,2,3,2,45,2,77000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
66,1,20,2,1,1,8,2,4400,0,"NoDeg",12,"Northwest Wisconsin",1,1
35,1,1,2,1,1,40,2,155000,0,"Yes",16,"Madison and Dane County",1,1
57,1,10,2,1,1,44,2,54000,0,"NoDeg",12,"Northwest Wisconsin",1,1
53,2,20,2,1,2,40,2,50000,0,"NoDeg",12,"Central Wisconsin ",1,1
44,6,35,2,1,1,40,2,128000,0,"NoDeg",12,"East Central Wisconsin",1,1
58,6,15,2,1,1,40,2,69000,0,"No",16,"Northeast Wisconsin ",1,1
34,1,45,2,5,1,40,2,80000,0,"No",16,"Milwaukee County",1,1
58,4,5,1,1,1,40,2,62000,0,"Yes",20,"Northwest Wisconsin",2,1
44,1,55,2,1,1,40,2,80000,0,"Yes",18,"Milwaukee City",1,1
61,5,25,2,3,2,40,2,37000,0,"NoDeg",13,"Milwaukee County",1,1
52,1,45,2,1,2,45,2,49500,0,"No",18,"Southwest and South Central Wisconsin",1,1
46,1,55,2,1,2,45,2,60000,0,"No",16,"Northeast Wisconsin ",1,1
33,1,30,2,1,2,40,2,59000,0,"Yes",16,"East Central Wisconsin ",1,1
48,2,18,2,1,2,40,2,60000,0,"Yes",16,"Southeast Wisconsin ",1,1
47,1,20,2,3,1,60,2,37000,0,"NoDeg",13,"Southwest and South Central Wisconsin ",1,1
60,1,45,2,1,1,40,2,59000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
64,2,5,2,1,1,15,2,8600,0,"No",18,"Madison and Dane County",1,1
42,1,40,2,1,1,50,2,80000,0,"NoDeg",12,"Northwest Wisconsin",1,1
51,2,2,2,1,1,60,2,50000,0,"No",18,"Milwaukee County",1,1
57,1,10,2,5,2,45,2,48000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
43,1,6,2,1,2,40,2,8000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
62,2,25,2,1,2,50,2,91000,0,"No",18,"Southeast Wisconsin ",1,1
53,1,25,2,1,2,40,2,21200,0,"No",16,"East Central Wisconsin",1,1
36,1,45,2,1,1,55,2,145000,0,"No",16,"Green Bay",1,1
28,1,20,2,5,2,80,2,52000,0,"Yes",20,"Milwaukee County",1,1
53,1,40,2,1,1,60,2,90000,0,"Yes",18,"Central Wisconsin ",1,1
36,2,15,2,1,2,40,2,36000,0,"No",18,"Madison and Dane County",1,1
31,1,5,2,1,2,24,2,4300,0,"NoDeg",12,"Southeast Wisconsin ",1,1
32,1,10,2,5,1,40,2,41700,0,"NoDeg",12,"Northeast Wisconsin ",1,1
49,1,15,2,1,2,32,2,77000,0,"No",16,"Milwaukee County",1,1
55,1,5,2,1,2,40,2,23000,0,"NoDeg",12,"East Central Wisconsin ",1,1
58,2,75,2,1,1,40,2,100000,0,"NoDeg",13,"West Central Wisconsin",1,1
50,1,45,2,1,1,25,1,24000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
22,1,40,2,1,1,40,2,30000,0,"NoDeg",12,"Waukesha County",1,1
44,7,1,2,1,2,45,2,75000,0,"No",18,"Southwest and South Central Wisconsin",1,1
62,1,30,2,1,1,44,2,40000,0,"NoDeg",13,"Central Wisconsin ",1,1
53,1,25,2,1,2,36,2,22500,0,"NoDeg",13,"West Central Wisconsin",1,1
30,2,20,2,1,2,6,2,1300,0,"No",16,"Central Wisconsin ",1,1
32,1,23,2,5,1,45,2,23000,0,"NoDeg",12,"Madison and Dane County",1,1
53,3,30,2,3,2,50,2,50000,0,"No",16,"Milwaukee County",1,1
52,1,30,1,3,1,40,2,30000,1,"NoDeg",12,"East Central Wisconsin ",1,1
59,1,25,2,5,2,40,2,30000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
56,6,2,2,1,1,60,2,38000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
43,1,5,2,1,1,60,2,55000,0,"NoDeg",12,"Milwaukee County",1,1
60,1,30,2,1,1,50,2,106000,0,"NoDeg",13,"East Central Wisconsin ",1,2
37,1,10,2,5,2,20,2,16000,0,"NoDeg",14,"Central Wisconsin ",1,1
55,6,15,2,3,1,55,2,40000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
55,1,7,2,1,1,40,2,366000,0,"Yes",16,"Southwest and South Central Wisconsin",1,1
57,1,20,2,3,1,45,2,29000,0,"Yes",16,"Milwaukee County",1,1
55,1,30,2,2,1,50,2,10000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
52,1,35,2,1,1,60,2,75000,0,"NoDeg",12,"West Central Wisconsin",1,1
41,7,5,1,1,1,25,2,376000,0,"Yes",18,"Southeast Wisconsin ",2,6
57,1,45,2,1,2,38,2,39000,0,"Yes",16,"Madison and Dane County",1,1
59,2,35,2,1,2,38,2,32000,0,"NoDeg",12,"Madison and Dane County",1,1
29,3,5,2,1,2,8,1,1300,0,"NoDeg",12,"Southeast Wisconsin ",1,1
56,4,15,2,1,2,40,2,30000,0,"NoDeg",13,"East Central Wisconsin ",1,1
36,2,15,1,1,1,50,2,375000,0,"Yes",18,"Waukesha County",3,6
62,2,20,2,1,2,30,2,11000,0,"NoDeg",13,"West Central Wisconsin",1,1
58,2,20,2,1,2,36,2,130000,0,"Yes",18,"Central Wisconsin ",1,1
48,1,15,2,3,2,40,2,22000,0,"NoDeg",12,"East Central Wisconsin",1,1
25,1,13,2,1,2,38,2,25400,0,"NoDeg",13,"Southwest and South Central Wisconsin",1,1
31,1,45,2,1,2,50,2,68000,0,"NoDeg",14,"Southeast Wisconsin ",1,1
23,1,12,2,5,1,65,2,60000,0,"NoDeg",12,"Southwest and South Central Wisconsin ",1,1
51,1,1,2,5,1,40,1,49600,0,"NoDeg",12,"Northeast Wisconsin ",1,1
44,1,20,2,1,1,60,2,118000,0,"NoDeg",12,"Central Wisconsin ",1,1
62,1,55,2,1,2,60,2,100400,0,"No",18,"West Central Wisconsin",1,1
61,1,25,2,1,1,40,1,366000,0,"NoDeg",13,"East Central Wisconsin ",1,1
57,1,30,2,1,1,40,2,54000,0,"NoDeg",14,"Northwest Wisconsin",1,1
67,2,12,2,2,2,40,2,24000,0,"No",16,"Southeast Wisconsin ",1,1
27,1,15,2,1,2,40,2,42000,0,"No",16,"Southwest and South Central Wisconsin",1,1
41,1,40,1,5,2,40,2,28800,1,"NoDeg",8,"Milwaukee City",1,1
35,1,5,2,3,2,32,2,4000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
45,4,12,2,3,1,40,1,47000,0,"NoDeg",12,"East Central Wisconsin ",1,1
56,1,8,2,1,1,50,2,55000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
53,7,1,2,3,2,56,2,248000,0,"NoDeg",14,"Milwaukee County",1,1
56,2,7,2,1,2,40,2,59000,0,"NoDeg",12,"East Central Wisconsin ",1,1
59,6,1,2,1,1,50,2,75000,0,"Yes",18,"Southeast Wisconsin ",1,1
58,1,10,2,1,1,50,2,32000,0,"NoDeg",12,"East Central Wisconsin ",1,1
57,1,5,2,1,2,45,2,65000,0,"NoDeg",14,"Southwest and South Central Wisconsin ",1,1
41,3,20,2,1,2,40,2,75000,0,"No",18,"East Central Wisconsin ",1,1
34,1,60,2,1,2,45,2,57000,0,"Yes",16,"Southwest and South Central Wisconsin",1,3
27,1,30,2,5,1,42,2,28000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
38,2,15,2,1,2,32,2,17000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
51,1,14,2,1,1,40,2,35000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
73,1,30,2,2,2,22,2,11900,0,"No",18,"Madison and Dane County",1,1
63,1,45,2,1,1,40,2,60000,0,"NoDeg",14,"Madison and Dane County",1,1
44,4,90,2,1,2,40,2,68000,0,"No",18,"East Central Wisconsin ",1,1
59,6,1,2,3,2,99,2,1000,0,"NoDeg",14,"Southeast Wisconsin ",1,1
59,1,45,2,1,1,60,2,50000,0,"NoDeg",12,"Central Wisconsin ",1,1
29,3,146,2,3,2,40,2,32000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
40,3,18,2,1,2,38,2,14400,0,"NoDeg",13,"Central Wisconsin ",1,1
63,1,25,2,1,1,46,2,70000,0,"No",16,"Madison and Dane County",1,1
51,1,15,2,1,2,40,2,21000,0,"NoDeg",13,"West Central Wisconsin",1,1
28,1,20,2,1,2,20,2,20000,0,"NoDeg",13,"Madison and Dane County",1,1
66,7,25,2,1,1,40,2,83000,0,"No",16,"Northeast Wisconsin ",1,1
52,1,15,2,3,1,40,2,70000,0,"NoDeg",12,"Green Bay",1,1
64,1,30,2,5,2,40,2,6500,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
24,1,10,2,5,2,40,2,30000,0,"No",16,"Milwaukee County",1,1
51,6,1,2,2,2,50,2,11500,0,"NoDeg",13,"West Central Wisconsin",1,1
43,2,146,2,3,2,40,2,41000,0,"Yes",18,"Milwaukee County",1,2
29,1,15,2,5,1,40,2,38000,0,"NoDeg",13,"Milwaukee City",1,2
55,1,35,2,1,2,40,1,40000,0,"No",16,"Northeast Wisconsin ",1,1
48,1,60,2,5,1,40,2,40000,0,"NoDeg",12,"Green Bay",1,1
62,6,15,2,2,1,20,1,15000,0,"NoDeg",12,"West Central Wisconsin",1,1
36,1,30,2,4,2,40,1,50000,0,"No",18,"Southeast Wisconsin ",1,1
32,2,20,2,5,2,50,2,40000,0,"No",18,"Milwaukee City",1,1
65,6,10,2,1,1,50,2,40000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
58,1,6,2,3,1,40,2,48000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
26,1,20,2,5,2,40,2,35000,0,"NoDeg",13,"Milwaukee City",1,2
44,1,15,2,3,1,40,2,32000,0,"NoDeg",12,"Northwest Wisconsin",1,1
66,1,15,2,1,1,50,2,75000,0,"Yes",18,"Southwest and South Central Wisconsin",1,1
52,1,30,2,4,2,40,2,28000,0,"NoDeg",10,"Milwaukee City",1,1
76,1,10,2,2,2,9,2,4600,0,"NoDeg",12,"Southeast Wisconsin ",1,1
55,2,5,2,1,2,24,2,50000,0,"NoDeg",12,"Central Wisconsin ",1,1
30,1,20,2,5,1,36,2,22500,0,"NoDeg",13,"Madison and Dane County",1,1
50,1,50,2,1,1,40,2,58000,0,"NoDeg",12,"West Central Wisconsin",1,1
56,1,10,2,1,1,45,2,45980,0,"NoDeg",13,"Southwest and South Central Wisconsin",1,1
47,1,40,1,1,1,40,2,54000,0,"NoDeg",14,"Northeast Wisconsin ",1,1
48,1,60,2,1,1,50,2,189000,0,"Yes",16,"East Central Wisconsin ",1,1
63,1,15,2,5,2,18,2,8700,0,"NoDeg",12,"East Central Wisconsin ",1,1
40,1,45,2,1,1,40,2,63000,0,"No",16,"Northwest Wisconsin",1,1
28,4,5,2,1,1,40,2,43200,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
68,1,45,2,1,1,26,2,32200,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
42,5,2,2,1,2,10,2,6000,0,"No",16,"Northeast Wisconsin ",1,1
56,1,20,2,1,2,50,2,100000,0,"No",16,"Green Bay",1,1
41,7,1,2,1,2,20,2,5600,0,"NoDeg",13,"Southwest and South Central Wisconsin",1,1
53,7,1,2,1,2,30,2,25000,0,"NoDeg",14,"Northeast Wisconsin ",1,1
50,1,15,2,1,2,40,2,25000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
51,1,25,2,1,2,50,2,43000,0,"NoDeg",12,"West Central Wisconsin",1,1
29,1,40,2,1,1,60,2,83600,0,"No",16,"Madison and Dane County",1,1
63,1,30,2,5,2,20,2,50000,0,"No",16,"Green Bay",1,1
47,7,30,2,1,2,30,2,19300,0,"Yes",16,"Waukesha County",1,1
26,1,30,2,5,2,36,2,36000,0,"NoDeg",13,"Southwest and South Central Wisconsin ",1,1
52,1,25,2,3,1,42,2,50000,0,"NoDeg",12,"West Central Wisconsin",1,1
54,7,1,2,1,1,45,2,30000,0,"NoDeg",13,"East Central Wisconsin ",1,1
58,1,20,2,1,1,40,2,36000,0,"NoDeg",12,"Madison and Dane County",1,1
54,1,20,2,1,1,40,2,22600,0,"NoDeg",12,"Northeast Wisconsin ",1,1
45,1,35,2,1,2,15,2,3000,0,"NoDeg",12,"Madison and Dane County",1,1
43,6,1,2,1,2,45,2,25000,0,"No",16,"West Central Wisconsin",1,1
45,1,60,2,1,2,45,2,75000,0,"No",16,"Southeast Wisconsin ",1,1
32,1,15,2,5,2,40,2,26000,0,"NoDeg",12,"West Central Wisconsin",1,1
55,1,90,2,3,1,30,1,36000,0,"NoDeg",12,"East Central Wisconsin",1,1
42,2,12,2,1,2,37,2,48000,0,"NoDeg",14,"Northeast Wisconsin ",1,1
40,6,30,2,1,1,50,2,48000,0,"NoDeg",12,"Madison and Dane County",1,1
28,1,10,2,1,2,40,2,35000,0,"No",18,"East Central Wisconsin ",1,1
39,1,15,2,1,1,45,2,40000,0,"NoDeg",12,"East Central Wisconsin",1,1
54,1,25,2,1,1,57,2,55000,0,"NoDeg",10,"West Central Wisconsin",1,1
30,4,10,2,5,1,44,2,35000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
37,1,40,2,1,2,40,2,69000,0,"No",18,"Waukesha County",1,1
53,1,20,2,1,1,15,2,6000,0,"NoDeg",12,"Southwest and South Central Wisconsin ",1,1
52,1,20,2,3,1,55,2,60000,0,"NoDeg",12,"West Central Wisconsin",1,1
42,1,5,2,1,2,40,2,65000,1,"NoDeg",12,"Southeast Wisconsin ",1,9
52,1,90,2,3,1,45,2,50000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
53,2,4,2,3,2,55,2,62000,0,"NoDeg",12,"Northwest Wisconsin",1,1
46,2,90,2,2,1,70,2,50000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
36,1,2,2,5,1,40,2,40000,0,"NoDeg",12,"East Central Wisconsin ",1,1
55,1,4,2,3,1,40,2,37900,0,"NoDeg",13,"Southwest and South Central Wisconsin ",1,1
25,1,2,2,5,1,45,2,40000,0,"NoDeg",14,"West Central Wisconsin",1,1
41,2,30,1,1,2,42,2,51000,0,"Yes",18,"Madison and Dane County",1,1
29,2,17,2,1,2,40,2,43000,0,"NoDeg",14,"Central Wisconsin ",1,1
37,1,25,2,1,1,40,2,50000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
57,1,20,2,1,1,45,1,124000,0,"NoDeg",13,"Northwest Wisconsin",1,1
80,1,15,2,5,1,5,2,2900,0,"No",16,"East Central Wisconsin ",1,1
53,7,15,2,1,1,40,2,190000,0,"Yes",18,"Northeast Wisconsin ",1,1
42,1,20,1,1,1,40,2,123000,0,"Yes",18,"Waukesha County",3,6
65,1,10,2,1,1,37,1,55000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
33,6,1,2,5,1,70,2,18600,0,"NoDeg",13,"West Central Wisconsin",1,1
45,1,45,2,1,2,37,2,65000,0,"Yes",16,"Southeast Wisconsin ",1,1
69,3,5,2,1,1,8,2,10500,0,"Yes",18,"Waukesha County",1,1
33,2,15,2,1,2,40,2,135000,0,"Yes",18,"Green Bay",1,1
45,1,5,2,1,1,40,2,45000,0,"No",16,"Waukesha County",1,1
50,1,1,2,1,2,40,2,65000,0,"NoDeg",12,"East Central Wisconsin ",1,1
51,1,5,2,5,1,44,2,35000,0,"NoDeg",12,"West Central Wisconsin",1,1
52,1,30,2,1,1,50,2,56000,0,"No",16,"Southwest and South Central Wisconsin",1,1
49,2,20,2,1,2,40,2,42000,0,"NoDeg",14,"Northeast Wisconsin ",1,1
42,1,30,2,3,2,40,2,40000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
53,1,20,2,1,1,40,2,40000,0,"No",16,"Northeast Wisconsin ",1,1
50,1,30,2,4,1,60,2,50000,0,"NoDeg",14,"East Central Wisconsin ",1,1
64,1,20,2,3,2,45,2,29000,0,"NoDeg",12,"Milwaukee City",1,2
44,1,10,2,1,2,39,2,29000,0,"NoDeg",12,"East Central Wisconsin ",1,1
25,1,35,2,5,1,50,2,30000,0,"No",16,"Waukesha County",1,1
55,1,15,2,1,1,50,2,80000,0,"NoDeg",13,"Southeast Wisconsin ",1,1
53,1,15,2,1,1,40,2,40700,0,"NoDeg",12,"West Central Wisconsin",1,1
32,1,35,2,1,2,40,2,90000,0,"Yes",16,"West Central Wisconsin",1,1
33,1,10,2,3,2,50,2,30000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
38,1,25,2,3,2,40,2,38000,0,"NoDeg",13,"Northwest Wisconsin",1,1
43,1,20,2,1,1,45,2,76400,0,"NoDeg",13,"Southwest and South Central Wisconsin",1,1
43,1,10,2,1,1,50,2,75000,0,"NoDeg",14,"East Central Wisconsin ",1,1
31,7,25,2,5,1,60,2,37000,0,"NoDeg",12,"West Central Wisconsin",1,1
39,1,30,2,1,2,30,2,13000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
50,7,20,2,3,2,50,2,80000,0,"No",18,"Northwest Wisconsin",1,1
44,1,30,1,1,1,40,2,28000,1,"NoDeg",12,"Southwest and South Central Wisconsin ",3,1
59,1,20,2,1,2,40,2,33000,0,"NoDeg",12,"West Central Wisconsin",1,1
63,6,1,2,3,1,80,2,90000,0,"NoDeg",13,"Central Wisconsin ",1,1
25,1,60,1,5,2,25,2,16700,1,"NoDeg",12,"Milwaukee City",1,1
34,1,15,2,5,1,48,2,70000,0,"NoDeg",14,"Madison and Dane County",1,1
60,6,60,2,3,1,30,1,10100,0,"NoDeg",13,"Central Wisconsin ",1,1
62,2,20,2,1,2,37,2,23000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
66,1,80,2,1,2,20,1,39300,0,"Yes",16,"Southwest and South Central Wisconsin",1,1
36,2,35,2,1,1,40,2,49000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
41,1,20,2,1,2,20,2,75000,0,"Yes",18,"West Central Wisconsin",1,1
56,1,20,2,1,2,32,2,30000,0,"NoDeg",12,"Central Wisconsin ",1,1
59,1,10,2,1,2,40,2,8300,0,"NoDeg",12,"West Central Wisconsin",1,1
52,1,8,2,1,1,45,2,75000,0,"NoDeg",12,"Central Wisconsin ",1,1
28,1,5,2,5,2,40,2,40000,0,"NoDeg",13,"West Central Wisconsin",1,1
54,1,10,2,3,2,40,1,14000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
41,4,20,2,1,1,40,2,60000,0,"No",16,"East Central Wisconsin ",1,1
23,1,5,2,5,1,34,2,8200,0,"NoDeg",13,"Waukesha County",1,1
37,1,35,2,1,1,40,2,70000,0,"NoDeg",12,"Northwest Wisconsin",1,1
48,1,10,2,1,1,40,2,22000,0,"NoDeg",9,"Milwaukee County",1,1
51,1,146,2,5,1,34,2,25000,0,"Yes",16,"Central Wisconsin ",1,1
75,4,20,2,1,1,60,2,144000,0,"No",18,"Madison and Dane County",1,1
62,1,2,2,3,2,32,2,26600,0,"NoDeg",12,"Madison and Dane County",1,1
55,1,1,2,1,1,45,2,16000,0,"NoDeg",13,"Madison and Dane County",1,1
39,7,15,2,1,1,60,2,58370,0,"NoDeg",12,"Northeast Wisconsin ",1,1
29,1,25,2,5,1,45,2,36000,0,"No",16,"East Central Wisconsin ",1,1
66,6,2,2,1,1,12,2,10000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
53,1,15,2,1,1,40,2,30700,0,"NoDeg",14,"West Central Wisconsin",1,1
39,1,5,2,1,2,20,2,8200,0,"NoDeg",14,"Green Bay",1,1
63,1,10,2,1,2,50,2,95000,0,"No",18,"Southeast Wisconsin ",1,1
56,3,10,2,1,2,40,2,35000,0,"No",18,"East Central Wisconsin ",1,3
48,1,30,2,1,2,50,2,156000,0,"No",16,"East Central Wisconsin ",1,1
34,1,15,2,1,2,20,2,12000,0,"NoDeg",14,"Milwaukee County",1,1
62,2,1,2,1,2,52,2,25000,0,"No",16,"Madison and Dane County",1,1
25,1,20,2,5,2,30,2,16000,0,"Yes",16,"Madison and Dane County",1,1
58,2,20,2,1,1,50,2,50000,0,"No",18,"Madison and Dane County",1,1
52,1,25,2,1,1,40,2,34000,0,"NoDeg",12,"East Central Wisconsin ",1,1
50,1,45,2,1,2,32,2,69000,0,"NoDeg",14,"West Central Wisconsin",1,1
29,1,60,1,1,1,40,2,21600,1,"NoDeg",8,"Milwaukee County",3,1
46,1,30,2,1,2,45,2,63000,0,"NoDeg",12,"Waukesha County",1,1
23,1,15,2,5,1,40,2,19000,0,"NoDeg",12,"Milwaukee County",1,1
61,1,15,2,1,1,40,2,140000,0,"NoDeg",12,"East Central Wisconsin ",1,1
48,4,45,2,1,2,65,1,51000,0,"NoDeg",12,"West Central Wisconsin",1,1
59,8,30,2,5,1,35,2,10000,0,"NoDeg",12,"West Central Wisconsin",1,1
73,1,15,2,2,2,20,2,9200,0,"NoDeg",12,"West Central Wisconsin",1,1
66,2,10,2,3,2,40,2,10000,0,"No",16,"Southeast Wisconsin ",1,1
53,1,30,2,1,1,40,2,36000,0,"NoDeg",12,"East Central Wisconsin",1,3
58,1,10,1,3,2,40,2,55000,0,"NoDeg",12,"Milwaukee City",2,1
64,7,10,2,1,1,40,1,301000,0,"NoDeg",13,"Madison and Dane County",1,1
39,2,5,2,5,2,40,2,28000,0,"NoDeg",13,"East Central Wisconsin ",1,1
26,1,30,2,1,1,40,2,39000,0,"NoDeg",14,"Northeast Wisconsin ",1,1
72,6,1,2,1,1,50,2,10000,0,"NoDeg",13,"Northeast Wisconsin ",1,1
37,3,40,2,1,1,40,1,70000,0,"NoDeg",13,"West Central Wisconsin",1,1
61,3,5,2,1,1,16,2,8200,0,"NoDeg",12,"Milwaukee County",1,1
31,1,7,2,1,2,24,2,10000,0,"NoDeg",13,"Southwest and South Central Wisconsin",1,1
60,5,30,2,1,1,40,2,39700,0,"NoDeg",9,"Waukesha County",1,1
58,1,25,2,1,2,20,2,29100,0,"NoDeg",14,"Madison and Dane County",1,1
51,2,30,2,5,2,45,1,40000,0,"NoDeg",14,"Madison and Dane County",1,1
29,2,30,2,1,2,40,2,20000,0,"No",18,"Milwaukee City",1,1
33,1,15,1,1,1,40,2,21000,0,"NoDeg",13,"East Central Wisconsin ",3,6
60,1,5,2,1,2,9,1,5300,0,"NoDeg",14,"Northwest Wisconsin",1,1
45,1,30,2,3,1,45,2,140000,0,"Yes",18,"Southeast Wisconsin ",1,1
54,6,1,2,3,2,50,2,28000,0,"NoDeg",12,"East Central Wisconsin ",1,1
26,6,5,2,5,2,40,2,45000,0,"No",16,"Milwaukee City",1,1
39,1,30,2,3,1,60,2,160000,0,"No",18,"Madison and Dane County",1,1
56,1,25,2,5,1,50,2,63000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
63,7,10,2,1,2,50,2,14000,0,"NoDeg",13,"Madison and Dane County",1,1
39,1,20,2,5,1,40,2,32800,0,"NoDeg",12,"East Central Wisconsin ",1,1
45,1,7,1,1,1,40,2,21600,1,"NoDeg",0,"East Central Wisconsin ",2,8
53,1,20,2,5,2,40,2,42000,0,"No",16,"Northeast Wisconsin ",1,1
44,1,35,2,1,1,40,2,31600,0,"NoDeg",12,"West Central Wisconsin",1,1
59,1,60,2,3,1,60,2,52000,0,"NoDeg",12,"West Central Wisconsin",1,1
36,1,15,2,1,1,40,2,33000,0,"NoDeg",14,"Southwest and South Central Wisconsin ",1,1
28,1,12,2,5,1,45,2,40000,0,"No",16,"Milwaukee County",1,1
55,1,28,2,1,2,40,2,34000,0,"NoDeg",12,"Green Bay",1,1
36,1,10,2,1,2,32,2,20000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
43,1,45,2,1,1,40,2,25000,0,"NoDeg",14,"West Central Wisconsin",1,1
43,4,35,2,3,2,40,2,30000,0,"NoDeg",12,"West Central Wisconsin",1,1
55,1,50,2,1,1,42,2,80000,0,"No",16,"East Central Wisconsin ",1,1
52,2,30,1,1,1,36,2,17500,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
69,1,30,2,1,1,45,2,22000,0,"NoDeg",12,"Madison and Dane County",1,2
27,1,20,2,5,1,50,2,67000,0,"Yes",16,"Central Wisconsin ",1,1
53,1,10,2,1,2,34,2,16000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
39,1,15,2,1,2,40,2,200000,0,"No",18,"Milwaukee County",1,1
32,1,15,1,5,1,45,2,69000,0,"Yes",18,"Milwaukee County",3,6
47,2,45,2,1,2,32,2,19200,0,"No",16,"Northeast Wisconsin ",1,1
38,1,40,2,1,2,47,2,53000,0,"No",16,"Madison and Dane County",1,1
54,2,25,2,1,2,30,2,7200,0,"NoDeg",12,"Southeast Wisconsin ",1,1
55,1,20,2,1,2,40,2,40000,0,"NoDeg",14,"East Central Wisconsin ",1,1
42,4,3,2,1,1,50,2,40000,0,"NoDeg",12,"Southeast Wisconsin ",1,2
55,6,20,2,3,2,50,2,100000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
79,1,15,2,1,1,60,2,75000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
39,6,1,2,3,1,50,2,12000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
58,3,30,2,3,1,40,2,40000,0,"NoDeg",12,"Northwest Wisconsin",1,1
42,1,5,2,1,2,45,2,45000,0,"NoDeg",13,"West Central Wisconsin",1,1
52,1,5,2,1,2,40,2,25000,0,"NoDeg",13,"West Central Wisconsin",1,1
60,1,30,2,1,1,45,2,45000,0,"NoDeg",13,"Central Wisconsin ",1,1
62,1,2,2,3,1,40,2,19500,0,"NoDeg",12,"Milwaukee City",1,1
65,1,35,2,1,1,50,2,47400,0,"No",16,"Southeast Wisconsin ",1,1
55,1,10,2,1,1,40,1,60000,0,"NoDeg",12,"East Central Wisconsin ",1,1
49,4,45,2,1,1,40,2,55000,0,"No",16,"Southwest and South Central Wisconsin",1,1
38,6,14,2,5,1,40,2,28000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
58,2,30,2,1,2,40,2,160000,0,"Yes",20,"Milwaukee County",1,1
64,1,15,2,1,1,40,2,8000,0,"NoDeg",12,"Northwest Wisconsin",1,1
54,1,15,2,1,2,50,2,42000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
32,4,20,2,1,1,48,2,43000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
55,1,3,2,1,2,40,2,45000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
